ma_san_pham,text,text_token,label
377400001,mịn rát không_làm sạch,mịn rát không_làm sạch,2
100750038,ổn không_kích không_sạch đổi rát,ổn không_kích không_sạch đổi rát,2
343100024,ngoại_trừ khó_chịu,ngoại_trừ khó_chịu,2
100220035,ẩn_khóe miệng cằm nặn không_lên đẩy đẩy,ẩn_khóe miệng cằm nặn không_lên đẩy đẩy,2
422204231,hiệu_quả đổ mịn_màng thâm_mụn,hiệu_quả đổ mịn_màng thâm_mụn,2
327500002,bớt thâm chậm,bớt thâm_chậm,2
318900012,không_mùi sệt thấm_mịn đánh ẩn,không_mùi_sệt thấm_mịn đánh ẩn,2
422212247,tặng kèm lỏng tạm ẩm_không_bằng tông tối khó,tặng kèm lỏng tạm ẩm_không_bằng_tông tối khó,2
211300002,không_có lành_tính tốt,không_có lành_tính tốt,2
422208181,thâm_mụn thâm thâm cũ,thâm_mụn thâm_thâm cũ,2
343100041,lành_tính sạch tốt không_bị căng,lành_tính sạch tốt không_bị căng,2
422212871,dịu cực_êm,dịu cực_êm,2
422207283,tốt bí thích nghiện,tốt bí_thích nghiện,2
422203146,nâng_tông nhẹ_hợp,nâng_tông nhẹ_hợp,2
217300001,tưa,tưa,1
422204884,viêm cảm treatment êm thích thích,viêm cảm_treatment êm_thích thích,2
204900145,sạch_thoáng sạch thích_sự,sạch_thoáng sạch thích_sự,2
422216416,tốt sợ vón nguyên thoáng không_bết nên,tốt sợ vón nguyên_thoáng không_bết nên,2
422203449,tiện chấm đỡ,tiện chấm đỡ,2
422209052,hiệu_quả hẳn chất_lượng dễ sợ,hiệu_quả hẳn chất_lượng dễ sợ,2
422204231,đổi nồng_độ tio kích_ứng không_chịu nồng_độ tio giảm chấm không_dám_bôi toàn,đổi nồng_độ tio kích_ứng không_chịu nồng_độ tio giảm chấm không_dám_bôi toàn,1
318900019,thích tốt thích tiếp,thích tốt thích tiếp,2
100180113,đổ giảm rát chưa_rõ_ràng bí đổ,đổ giảm rát chưa_rõ_ràng bí đổ,2
422207283,nhờn nhờn,nhờn nhờn,2
327500002,giảm thâm,giảm thâm,2
422214146,không_hạn chưa_dám,không_hạn chưa_dám,1
343700002,thích đổi hiếm trung_thành ưng quyết_định,thích đổi hiếm_trung_thành ưng quyết_định,2
422209053,thủ giảm_giá liền xịn xò ủng_hộ tiếp,thủ giảm_giá liền xịn xò ủng_hộ tiếp,2
200500283,ổn dễ,ổn dễ,2
422216416,tốt ưu_điểm tốt đẹp dễ vón kén thạch_dưỡng,tốt ưu_điểm tốt_đẹp dễ vón kén thạch_dưỡng,2
422216416,không_ạ toàn xè buồn ghê,không_ạ toàn xè buồn ghê,2
422200152,đặc loãng,đặc loãng,2
248700055,rít thích,rít thích,2
253900007,cực kì_ưng suốt căng sạch ẩm kèm không_quan_trọng nhẹ cải_thiện,cực kì_ưng suốt căng sạch ẩm kèm không_quan_trọng nhẹ cải_thiện,2
422207413,chê dầu_ổn đẹp hổng khảo_ạ,chê dầu_ổn đẹp hổng khảo_ạ,2
248700053,không_muốn đổi,không_muốn đổi,2
256700011,rẻ mượt rụng chải vô_tận mí ngủ chảy điểm_trừ cứng ép lạnh dưỡng_lông,rẻ mượt rụng_chải vô_tận_mí ngủ chảy điểm_trừ cứng ép lạnh dưỡng_lông,2
422212100,hợp toàn tím đổ ưng dễ tán dễ tệp,hợp toàn tím đổ ưng dễ_tán dễ tệp,2
100160022,ẩm,ẩm,0
422204795,sử tốt,sử tốt,2
211300002,ưng lỏng ổn giúp dễ thẩm_thấu không_thấm bết bết thích cực công_dụng tốt treatment tiếp ngủ dậy căng dưỡng xuất_sắc,ưng lỏng ổn giúp dễ thẩm_thấu không_thấm bết bết thích cực công_dụng tốt treatment tiếp ngủ dậy căng_dưỡng xuất_sắc,2
318900002,tốt mịn đổ hiệu_quả chưa_rõ đáng,tốt mịn đổ hiệu_quả chưa_rõ đáng,2
308900002,tốt nhẹ thoáng,tốt nhẹ thoáng,2
422214343,tặng ưng,tặng ưng,2
204100013,đặc ẩm tốt chóng,đặc ẩm tốt_chóng,2
422209444,khô_môi mềm,khô_môi mềm,0
422204795,sạch không_gây tốt,sạch không_gây tốt,2
422200182,mỏng nhẹ đắp ôm sát dịu cực_kì tốt dễ_chịu cực hài_lòng,mỏng nhẹ đắp ôm sát dịu cực_kì tốt dễ_chịu cực hài_lòng,2
204100003,tí mỏng nhẹ tạm ổn eucerin,tí mỏng nhẹ tạm ổn eucerin,2
422214146,nguyên_tuýp tốt,nguyên_tuýp tốt,2
327500002,trị giá_thành,trị giá_thành,2
256700017,rẻ khuyên ngủ vô_mắt khó_chịu,rẻ khuyên ngủ vô_mắt khó_chịu,2
422208913,hiệu_quả giảm hẳn đáng,hiệu_quả giảm hẳn đáng,2
293500050,cảm_khỏe tốt ngủ dậy_mặt hẳn thâm nhẹ,cảm_khỏe tốt ngủ dậy_mặt hẳn thâm_nhẹ,2
248700075,bảo bật hẳn lỏng nhẹ ghét tứ hiệu_quả đợi,bảo bật hẳn lỏng nhẹ ghét tứ_hiệu_quả đợi,2
308900002,khám ghiền ước,khám ghiền_ước,2
204100023,hoạt_đảo lộn thức học nổi viêm ẩn khám giảm viêm giảm hẳn tái thâm mịn dễ_tán không_gây rít rát_tí liền,hoạt_đảo lộn_thức học nổi_viêm ẩn_khám giảm viêm giảm hẳn tái_thâm mịn dễ_tán không_gây rít rát_tí liền,2
422203617,lỏng tách thích vặn rỉ_rỉ đen chùi chẳng,lỏng tách thích_vặn rỉ_rỉ đen_chùi chẳng,2
318900011,tím tốt dịu nhẹ mát không_tác_dụng rõ_rệt đổi tím căng mướt thích,tím tốt dịu nhẹ mát không_tác_dụng rõ_rệt đổi tím căng mướt thích,2
308100023,đầu_hàng ủng_hộ tiếp kỹ,đầu_hàng ủng_hộ tiếp kỹ,2
422204388,giùm mát đáng đồng_tiền,giùm mát_đáng đồng_tiền,2
422208764,sạch mềm đâu_á,sạch mềm đâu_á,2
251900019,hỗn_thiên_khô thích thoải_mái mát_mẻ kích_ứng yêu nóng uống cảm bình_thường chịu,hỗn_thiên_khô thích thoải_mái mát_mẻ kích_ứng yêu nóng uống cảm_bình_thường chịu,2
422207283,eucein mãi,eucein mãi,2
422208327,kèm_dưỡng mướt_cực,kèm_dưỡng mướt_cực,2
100210020,thâm_mụn thâm đỡ hẳn,thâm_mụn thâm_đỡ hẳn,2
422201725,cãi_thiện hẵn,cãi_thiện hẵn,2
422204775,giảm không_gây,giảm không_gây,2
248700076,rít chưa_đánh,rít chưa_đánh,2
343700002,ngủ dậy tiết_dầu,ngủ dậy tiết_dầu,1
422204231,treatment kích_ứng nóng đỏ_rát,treatment kích_ứng nóng đỏ_rát,0
248700002,thắm bết khuyên,thắm bết khuyên,2
371600006,tốt dễ hấp,tốt dễ hấp,2
422208981,dày bí đông,dày bí đông,0
422216602,siêu_xịn mụn_ẩn bớt gắn_bó lâu_dài đổi,siêu_xịn mụn_ẩn bớt gắn_bó lâu_dài đổi,2
222600052,giới_thiệu lorea_tẩy senka,giới_thiệu lorea_tẩy senka,2
422221911,tự_nhiên dịu nhẹ không_bị nồng ổn thâm hẳn,tự_nhiên dịu nhẹ không_bị nồng_ổn thâm hẳn,2
318900011,tốt_í,tốt_í,2
253900010,không_nhớ,không_nhớ,2
377400001,ổn hời sạch,ổn hời sạch,2
223600035,sạch mượt_tẩy nhẹ_nhàng,sạch mượt_tẩy nhẹ_nhàng,2
204900013,hài_lòng mặt_dưỡng không_bị_vón,hài_lòng mặt_dưỡng không_bị_vón,2
204100023,công_dụng giảm chứa giảm không_khô phục_hồi không_lên chất_lượng đợi,công_dụng giảm chứa giảm không_khô phục_hồi không_lên chất_lượng đợi,2
422204231,không_phù_hợp ngứa_mặt ngưng,không_phù_hợp ngứa_mặt ngưng,1
248700032,tốt cơ_địa_mắt chưa_đến thâm thích kiên_trì tốt,tốt cơ_địa_mắt chưa_đến thâm_thích kiên_trì tốt,2
249500014,vần,vần,2
422203449,chấm giảm,chấm giảm,2
204100023,thích texture mỏng nhẹ bí giảm hiệu_quả thành_phần chứa tốt,thích texture mỏng nhẹ bí_giảm hiệu_quả thành_phần chứa tốt,2
331300019,mịn khít khỏe kích_ứng treatment không_có dịu hẳn khuyên_rửa,mịn khít khỏe kích_ứng treatment không_có dịu hẳn khuyên_rửa,2
211300007,không_sạch_căng thích_hợp đỡ thâm vía đẹp nên,không_sạch_căng thích_hợp đỡ thâm_vía đẹp nên,2
318900002,cảm_nhận ấm ấm cân_nhắc lượng hiệu_quả đạt,cảm_nhận ấm ấm cân_nhắc_lượng hiệu_quả đạt,2
248700075,không_bock_phét mỏng giảm thẳng,không_bock_phét mỏng giảm thẳng,2
422204231,mịn bớt hỗn_hợp cảm_nhận kiểm_soát đem,mịn bớt hỗn_hợp cảm_nhận kiểm_soát đem,2
249500014,ngứa viêm,ngứa viêm,2
422200002,đọc tràn nhờn_rít đắp nãn_gê ổn châm_chít nhẹ,đọc tràn nhờn_rít đắp nãn_gê ổn châm_chít nhẹ,2
224100029,bốc không_hợp,bốc không_hợp,2
206400011,hợp cỡ,hợp cỡ,2
422210948,căng mát chát_xíu hiệu_quả đợi,căng mát chát_xíu hiệu_quả đợi,2
422204795,không_ mê tốc_độ,không_ mê tốc_độ,2
343100024,cứu tệp sờ mịn_mướt căng thích,cứu tệp sờ_mịn_mướt căng thích,2
422204576,cảm_tương_đối hài_lòng sạch nồng chưa_rửa rít_rít khó_chịu sợ không_hợp bioderma không_bằng tốt,cảm_tương_đối hài_lòng sạch nồng_chưa_rửa rít_rít khó_chịu sợ không_hợp bioderma không_bằng tốt,2
422214146,dịu nhẹ tiền_của,dịu nhẹ tiền_của,2
207500001,tốt tiết_kiệm,tốt tiết_kiệm,2
253900010,ẩm tốt khả_năng kiềm cực_kì,ẩm tốt khả_năng kiềm cực_kì,0
224100009,rẻ hết_mình chưa_hết đổ,rẻ hết_mình chưa_hết đổ,2
422209605,thấu dày,thấu dày,2
204900013,siêu_hời ủng_hộ,siêu_hời ủng_hộ,2
318900002,thiên_dầu kích_ứng ẩm căng mịn thâm_mụn không_giảm hóa kỹ thẩm_thấu,thiên_dầu kích_ứng ẩm_căng mịn thâm_mụn không_giảm hóa kỹ thẩm_thấu,2
377400001,cẩn_thận xịn xò lợi đổ thông_thoáng hẳn,cẩn_thận xịn xò_lợi đổ thông_thoáng hẳn,2
100210020,hẳn sậm nhạt nâu nâu dịu nhẹ kích_ứng không_bị mỏng thích,hẳn sậm_nhạt nâu nâu dịu nhẹ kích_ứng không_bị mỏng thích,2
214000001,cải_thiện căng ý_kiến nên kết_hợp dưỡng cải_thiện,cải_thiện căng ý_kiến nên kết_hợp_dưỡng cải_thiện,2
343100029,sạch makeup nhẹ sạch khô_rít,sạch makeup nhẹ sạch khô_rít,2
422211276,nhẹ không_bị không_bị không_bị,nhẹ không_bị không_bị không_bị,2
343700002,đóng_gói chuyên_nghiệp hời khuyên đừng hố chậm đổ hứa mê,đóng_gói chuyên_nghiệp hời khuyên đừng hố chậm đổ hứa mê,2
343100029,sạch ă tạm không_sạch nổi_mụn đen_cực liền sạch không_mụn đen tốt săn,sạch ă tạm không_sạch nổi_mụn đen_cực liền sạch không_mụn đen tốt săn,2
422207807,ẩm_không_nên cân_nhắc nồng chịu dị_ứng cân_nhắc,ẩm_không_nên cân_nhắc nồng_chịu dị_ứng cân_nhắc,2
422204167,pel không_hợp kêu kiểm_soát liên_hệ,pel không_hợp kêu kiểm_soát liên_hệ,2
308500001,mềm tốt căng vô_tình,mềm tốt căng vô_tình,2
222600030,tốt nhờn_rít,tốt nhờn_rít,2
222600014,cực không_gây đau rát,cực không_gây đau rát,2
345800001,mụn_ẩn đẩy xấu cải_thiện ổn thâm_mụn,mụn_ẩn đẩy xấu cải_thiện ổn thâm_mụn,2
224100019,rít nhẹ nhẹ_nhàng,rít nhẹ nhẹ_nhàng,2
211300002,tạm nên,tạm nên,2
204900013,cực tệp tán nhẹ cực_kỳ,cực tệp_tán nhẹ cực_kỳ,2
224100009,cũ vượt_trội hẳn thích thành_phần cũ sạch ẩm phiên_bản,cũ vượt_trội hẳn thích thành_phần cũ sạch ẩm_phiên_bản,2
422201374,tạm ổn không_đòi trải_nghiệm thơm nhẹ_nhàng lâu_dài mềm tốt,tạm ổn không_đòi trải_nghiệm thơm_nhẹ_nhàng lâu_dài mềm tốt,2
217300001,tưa rơi,tưa rơi,2
211300007,í kích_ứng không_sạch dần ổn nên cần_thiết không_kĩ nên lành_tính dịu nhẹ không_gây_kích ứng_ngại yêu yêu,í kích_ứng không_sạch dần ổn nên cần_thiết không_kĩ nên lành_tính dịu nhẹ không_gây_kích ứng_ngại yêu yêu,2
422203809,rẻ ổn chưa_tìm tốt,rẻ ổn chưa_tìm tốt,2
422209053,phục_hồi tốt trải_nghiệm kết_hợp ổn,phục_hồi tốt trải_nghiệm kết_hợp ổn,2
204900013,chất không_trắng ẩm khó_chịu dễ thích cũ,chất không_trắng ẩm_khó_chịu dễ thích cũ,0
422207807,dầu_ổn bết rít siêu_mát,dầu_ổn bết rít siêu_mát,2
211300002,thích nư sạch dịu nhẹ ngủ sạch thoáng không_bị rẻ học toàn rẻ chất_lượng,thích nư sạch dịu nhẹ ngủ sạch thoáng không_bị rẻ_học toàn rẻ chất_lượng,2
422212100,không_thích gắt,không_thích gắt,1
204900013,khó tán vón tốt tốt cũ,khó tán vón tốt tốt cũ,2
422207844,kích_ứng rẻ,kích_ứng rẻ,2
204100003,hóa không_tặng,hóa không_tặng,2
422207815,đựng sành rẻ ổn cảm khó_chịu đắp ấm,đựng sành rẻ ổn cảm_khó_chịu đắp ấm,2
422214147,ưng tốt mịn giảm tốt ưng,ưng tốt mịn giảm tốt ưng,2
422204795,thích sạch cực,thích sạch cực,2
211300002,tốt sạch tốt kĩ dịu nhẹ rẻ,tốt sạch tốt kĩ_dịu nhẹ rẻ,2
422201374,không_khô rát mềm_môi sạch thích,không_khô rát mềm_môi sạch thích,2
422204231,kết_hợp căng giảm,kết_hợp căng giảm,2
204100070,đỡ đổ chưa_rõ,đỡ đổ chưa_rõ,2
204100018,trị hiếm chịu_khó chăm thâm cũ cải_thiện,trị hiếm_chịu_khó chăm_thâm cũ cải_thiện,2
318900002,kĩ chưa_hình tốt ưng giúp tốt chưa_kịp trơn tác thâm cũ,kĩ_chưa_hình tốt ưng giúp tốt chưa_kịp trơn_tác thâm cũ,2
331300023,chán khó dày bí thấm_đồ ân_mẹ hận chất khó thấm_bí chán ghê,chán khó dày bí_thấm_đồ ân_mẹ hận_chất khó thấm_bí chán ghê,0
422202421,cảm_nhận kích_ứng nóng_rát cơ_địa không_hợp,cảm_nhận kích_ứng nóng_rát cơ_địa không_hợp,2
214000001,không_kích_ứng,không_kích_ứng,2
422210047,ghê vô_thưởng sưng xịt xẹp hẳn không_sưng_nhức mịn_màng hẳn khuyên ổn_áp đắt kết_hợp,ghê vô_thưởng sưng xịt xẹp hẳn không_sưng_nhức mịn_màng hẳn khuyên ổn_áp đắt kết_hợp,2
422205375,mụn_xài đỡ thâm,mụn_xài đỡ thâm,2
422211231,acnes acnes ước mềm dễ tán_cực trà_thoảng êm không_bị nổi thích thành đổi,acnes acnes_ước mềm dễ tán_cực trà_thoảng êm_không_bị nổi thích thành đổi,2
377400002,ổn rẻ sạch,ổn rẻ sạch,2
318900019,đặc_thích hợp,đặc_thích hợp,2
222600057,ổn tầm xịn xò mướt tốt mát thơm,ổn tầm xịn xò mướt tốt mát thơm,2
308100018,cực thích châm chích nghiện,cực thích châm chích nghiện,2
100250032,dán tốt dán bớt sưng dán rút,dán tốt dán bớt sưng dán rút,2
371600007,thích hỗn_hợp nổi nóng xẹp dần căng ẩn rẻ phết kếp,thích hỗn_hợp nổi_nóng xẹp dần căng_ẩn rẻ phết kếp,2
422204795,hỗn_hợp căng rát cơ_mặt nổi ngứa diệu bớt,hỗn_hợp căng rát cơ_mặt nổi ngứa_diệu bớt,1
377400001,nhẹ thích cực_kì,nhẹ thích cực_kì,2
422212100,chất_đặc thích cũ tốt,chất_đặc thích cũ tốt,2
422202579,sạm kèm đắp nám rỏ,sạm kèm đắp nám rỏ,2
422200236,thích mồ_hôi không_bị giả bóc dán giả giả giả lắng,thích mồ_hôi không_bị giả bóc dán giả giả giả lắng,2
256700012,ổn không_mùi mát ổn,ổn không_mùi mát ổn,2
377400002,tặng không_cảm tốt thích mát,tặng không_cảm tốt thích mát,2
335100004,đỡ hẳn thích tốt,đỡ hẳn thích tốt,2
343700002,cảm không_cải_thiện cảm thất_vọng tốt không_hợp,cảm không_cải_thiện cảm_thất_vọng tốt không_hợp,0
223600034,đẹp rẻ nhẹ ổn không_trắng khuyết_điểm tạm ổn hợp,đẹp rẻ nhẹ ổn không_trắng khuyết_điểm tạm ổn hợp,2
343100041,sạch nhẹ_mặt hỗn_hợp mịn đỡ căng flop không_nên trừ ẻm_hơi,sạch nhẹ_mặt hỗn_hợp mịn đỡ căng flop không_nên_trừ ẻm_hơi,2
308500015,không_nổi_bật không_đáng phàn_nàn,không_nổi_bật không_đáng phàn_nàn,1
377400001,cực đề_cử mê ẻm ẻm lành_tính cực sạch dịu nhẹ,cực đề_cử_mê ẻm ẻm lành_tính cực sạch dịu nhẹ,2
100750038,tốt nhẹ dịu chưa_tẩy sạch,tốt nhẹ dịu chưa_tẩy sạch,2
253900004,không_thần_thánh không_pít thiên_dầu không_mụn nổi đẹp,không_thần_thánh không_pít thiên_dầu không_mụn nổi đẹp,2
377400002,thơm nhẹ thích kích_ứng,thơm nhẹ thích kích_ứng,2
204900013,cũ không_à,cũ không_à,2
100210023,tróc rát kết_hợp dưỡng_centela hài_lòng tiếp,tróc rát kết_hợp dưỡng_centela hài_lòng tiếp,2
371600007,rẻ hiệu_quả,rẻ hiệu_quả,2
422208181,lờn í,lờn í,2
331300023,mượt vệt,mượt vệt,2
371600006,trộm_vía căng mịn_dưỡng đổ chê tùy công_dụng ủng_hộ tiếp,trộm_vía căng mịn_dưỡng đổ chê tùy công_dụng ủng_hộ tiếp,2
422211240,kèm tặng yêu êm dễ bí,kèm tặng yêu_êm dễ bí,2
358300001,yêu_thích dưỡng_trắng đen sơ thông_tin mỹ_phẩm nổi thành_phần tương_tự dưỡng thích không_thích không_thích nằm không_có chịu hên không_dễ_chịu thể_tích bự không_lắm chất ổn nhờn_rít dễ_chịu cộng cảm_nhận khác_biệt hẳn căng nhè_nhè phết không_kén vơi,yêu_thích dưỡng_trắng đen sơ_thông_tin mỹ_phẩm nổi thành_phần tương_tự_dưỡng thích không_thích không_thích nằm không_có chịu hên không_dễ_chịu thể_tích bự không_lắm chất ổn nhờn_rít dễ_chịu cộng cảm_nhận khác_biệt hẳn căng nhè_nhè phết không_kén vơi,2
